GID_0;NAME_0;GID_1;NAME_1;NL_NAME_1;GID_2;NAME_2;NL_NAME_2;GID_3;NAME_3;VARNAME_3;NL_NAME_3;TYPE_3;ENGTYPE_3;CC_3;HASC_3
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.11_1;Łobez;;POL.16.11.2_1;Łobez;;;Gmina (urban-rural);Municipality (urban-rural);3218023;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.11_1;Łobez;;POL.16.11.3_1;Radowo Małe;;;Gmina (rural);Municipality (rural);3218032;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.11_1;Łobez;;POL.16.11.4_1;Resko;;;Gmina (urban-rural);Municipality (urban-rural);3218043;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.11_1;Łobez;;POL.16.11.5_1;Węgorzyno;;;Gmina (urban-rural);Municipality (urban-rural);3218053;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.12_1;Myślibórz;;POL.16.12.1_1;Barlinek;;;Gmina (urban-rural);Municipality (urban-rural);3210013;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.12_1;Myślibórz;;POL.16.12.2_1;Boleszkowice;;;Gmina (rural);Municipality (rural);3210022;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.12_1;Myślibórz;;POL.16.12.3_1;Dębno;;;Gmina (urban-rural);Municipality (urban-rural);3210033;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.12_1;Myślibórz;;POL.16.12.4_1;Myślibórz;;;Gmina (urban-rural);Municipality (urban-rural);3210043;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.12_1;Myślibórz;;POL.16.12.5_1;Nowogródek Pomorski;;;Gmina (rural);Municipality (rural);3210052;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.13_1;Police;;POL.16.13.1_1;Dobra;;;Gmina (rural);Municipality (rural);3211012;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.13_1;Police;;POL.16.13.2_1;Kołbaskowo;;;Gmina (rural);Municipality (rural);3211022;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.13_1;Police;;POL.16.13.3_1;Nowe Warpno;;;Gmina (urban-rural);Municipality (urban-rural);3211033;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.13_1;Police;;POL.16.13.4_1;Police;;;Gmina (urban-rural);Municipality (urban-rural);3211043;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.14_1;Pyrzyce;;POL.16.14.1_1;Bielice;;;Gmina (rural);Municipality (rural);3212012;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.14_1;Pyrzyce;;POL.16.14.2_1;Kozielice;;;Gmina (rural);Municipality (rural);3212022;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.14_1;Pyrzyce;;POL.16.14.3_1;Lipiany;;;Gmina (urban-rural);Municipality (urban-rural);3212033;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.14_1;Pyrzyce;;POL.16.14.4_1;Przelewice;;;Gmina (rural);Municipality (rural);3212042;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.14_1;Pyrzyce;;POL.16.14.5_1;Pyrzyce;;;Gmina (urban-rural);Municipality (urban-rural);3212053;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.14_1;Pyrzyce;;POL.16.14.6_1;Warnice;;;Gmina (rural);Municipality (rural);3212062;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.15_1;Sławno;;POL.16.15.1_1;Darłowo;;;Gmina (urban);Municipality (urban);3213011;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.15_1;Sławno;;POL.16.15.2_1;Darłowo (rural);;;Gmina (rural);Municipality (rural);3213032;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.15_1;Sławno;;POL.16.15.3_1;Malechowo;;;Gmina (rural);Municipality (rural);3213042;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.15_1;Sławno;;POL.16.15.4_1;Postomino;;;Gmina (rural);Municipality (rural);3213052;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.15_1;Sławno;;POL.16.15.5_1;Sławno;;;Gmina (urban);Municipality (urban);3213021;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.15_1;Sławno;;POL.16.15.6_1;Sławno (rural);;;Gmina (rural);Municipality (rural);3213062;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.1_1;Chociwel;;;Gmina (urban-rural);Municipality (urban-rural);3214023;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.2_1;Dobrzany;;;Gmina (urban-rural);Municipality (urban-rural);3214033;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.3_1;Dolice;;;Gmina (rural);Municipality (rural);3214042;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.4_1;Ińsko;;;Gmina (urban-rural);Municipality (urban-rural);3214053;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.5_1;Kobylanka;;;Gmina (rural);Municipality (rural);3214062;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.6_1;Marianowo;;;Gmina (rural);Municipality (rural);3214082;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.7_1;Stara Dąbrowa;;;Gmina (rural);Municipality (rural);3214092;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.8_1;Stargard Szczeciński;;;Gmina (urban);Municipality (urban);3214102;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.9_1;Stargard Szczeciński (rural);;;Gmina (rural);Municipality (rural);3214011;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.16_1;Stargard;;POL.16.16.10_1;Suchań;;;Gmina (urban-rural);Municipality (urban-rural);3214113;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.17_1;Świdwin;;POL.16.17.1_1;Brzeżno;;;Gmina (rural);Municipality (rural);3216022;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.17_1;Świdwin;;POL.16.17.2_1;Połczyn-Zdrój;;;Gmina (urban-rural);Municipality (urban-rural);3216033;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.17_1;Świdwin;;POL.16.17.3_1;Rąbino;;;Gmina (rural);Municipality (rural);3216042;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.17_1;Świdwin;;POL.16.17.4_1;Sławoborze;;;Gmina (rural);Municipality (rural);3216052;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.17_1;Świdwin;;POL.16.17.5_1;Świdwin;;;Gmina (urban);Municipality (urban);3216011;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.17_1;Świdwin;;POL.16.17.6_1;Świdwin (rural);;;Gmina (rural);Municipality (rural);3216062;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.18_1;Świnoujście;;POL.16.18.1_1;Świnoujście;;;Miasto na prawach powiatu;City County;3263011;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.20_1;Szczecin;;POL.16.20.1_1;Szczecin;;;Miasto na prawach powiatu;City County;3262011;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.19_1;Szczecinek;;POL.16.19.1_1;Barwice;;;Gmina (urban-rural);Municipality (urban-rural);3215023;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.19_1;Szczecinek;;POL.16.19.2_1;Biały Bór;;;Gmina (urban-rural);Municipality (urban-rural);3215033;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.19_1;Szczecinek;;POL.16.19.3_1;Borne Sulinowo;;;Gmina (urban-rural);Municipality (urban-rural);3215043;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.19_1;Szczecinek;;POL.16.19.4_1;Grzmiąca;;;Gmina (rural);Municipality (rural);3215052;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.19_1;Szczecinek;;POL.16.19.5_1;Szczecinek;;;Gmina (urban);Municipality (urban);3215011;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.19_1;Szczecinek;;POL.16.19.6_1;Szczecinek (rural);;;Gmina (rural);Municipality (rural);3215062;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.21_1;Wałcz;;POL.16.21.1_1;Człopa;;;Gmina (urban-rural);Municipality (urban-rural);3217023;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.21_1;Wałcz;;POL.16.21.2_1;Mirosławiec;;;Gmina (urban-rural);Municipality (urban-rural);3217033;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.21_1;Wałcz;;POL.16.21.3_1;Tuczno;;;Gmina (urban-rural);Municipality (urban-rural);3217043;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.21_1;Wałcz;;POL.16.21.4_1;Wałcz;;;Gmina (urban);Municipality (urban);3217011;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.21_1;Wałcz;;POL.16.21.5_1;Wałcz (rural);;;Gmina (rural);Municipality (rural);3217052;
POL;Poland;POL.16_1;Zachodniopomorskie;;POL.16.22_1;Zalew Szczeciński;;POL.16.22.1_1;Zalew Szczeciński;Szczecin Lagoon;;Water Body;Water Body;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.1_1;Agadão;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.2_1;Aguada De Baixo;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.3_1;Aguada De Cima;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.4_1;Águeda;Agueda;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.5_1;Barrô;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.6_1;Belazaima Do Chão;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.7_1;Borralha;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.8_1;Castanheira Do Vouga;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.9_1;Espinhel;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.10_1;Fermentelos;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.11_1;Lamas Do Vouga;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.12_1;Macieira De Alcoba;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.13_1;Macinhata Do Vouga;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.14_1;Óis Da Ribeira;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.15_1;Préstimo;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.16_1;Recardães;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.17_1;Segadães;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.18_1;Travassô;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.19_1;Trofa;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.1_1;Águeda;;PRT.1.1.20_1;Valongo Do Vouga;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.2_1;Albergaria-a-Velha;;PRT.1.2.1_1;Albergaria-A-Velha;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.2_1;Albergaria-a-Velha;;PRT.1.2.2_1;Alquerubim;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.2_1;Albergaria-a-Velha;;PRT.1.2.3_1;Angeja;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.2_1;Albergaria-a-Velha;;PRT.1.2.4_1;Branca;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.2_1;Albergaria-a-Velha;;PRT.1.2.5_1;Frossos;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.2_1;Albergaria-a-Velha;;PRT.1.2.6_1;Ribeira De Fráguas;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.2_1;Albergaria-a-Velha;;PRT.1.2.7_1;São João De Loure;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.2_1;Albergaria-a-Velha;;PRT.1.2.8_1;Valmaior;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.1_1;Aguim;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.2_1;Amoreira Da Gândara;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.3_1;Ancas;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.4_1;Arcos;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.5_1;Avelãs De Caminho;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.6_1;Avelãs De Cima;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.7_1;Mogofores;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.8_1;Moita;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.9_1;Óis Do Bairro;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.10_1;Paredes Do Bairro;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.11_1;Sangalhos;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.12_1;São Lourenço Do Bairro;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.13_1;Tamengos;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.14_1;Vila Nova De Monsarros;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.3_1;Anadia;;PRT.1.3.15_1;Vilarinho Do Bairro;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.1_1;Albergaria Da Serra;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.2_1;Alvarenga;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.3_1;Arouca;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.4_1;Burgo;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.5_1;Cabreiros;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.6_1;Canelas;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.7_1;Chave;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.8_1;Covelo De Paivó;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.9_1;Escariz;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.10_1;Espiunca;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.11_1;Fermedo;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.12_1;Janarde;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.13_1;Mansores;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.14_1;Moldes;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.15_1;Rossas;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.16_1;Santa Eulália;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.17_1;São Miguel Do Mato;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.18_1;Tropeço;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.19_1;Urrô;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.4_1;Arouca;;PRT.1.4.20_1;Várzea;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.1_1;Aradas;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.2_1;Cacia;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.3_1;Eirol;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.4_1;Eixo;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.5_1;Esgueira;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.6_1;Glória;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.7_1;Nariz;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.8_1;Nossa Senhora De Fátima;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.9_1;Oliveirinha;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.10_1;Requeixo;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.11_1;Santa Joana;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.12_1;São Bernardo;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.13_1;São Jacinto;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.5_1;Aveiro;;PRT.1.5.14_1;Vera Cruz;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.6_1;Castelo de Paiva;;PRT.1.6.1_1;Bairros;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.6_1;Castelo de Paiva;;PRT.1.6.2_1;Fornos;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.6_1;Castelo de Paiva;;PRT.1.6.3_1;Paraíso;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.6_1;Castelo de Paiva;;PRT.1.6.4_1;Pedorido;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.6_1;Castelo de Paiva;;PRT.1.6.5_1;Raiva;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.6_1;Castelo de Paiva;;PRT.1.6.6_1;Real;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.6_1;Castelo de Paiva;;PRT.1.6.7_1;Santa Maria De Sardoura;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.6_1;Castelo de Paiva;;PRT.1.6.8_1;São Martinho De Sardoura;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.6_1;Castelo de Paiva;;PRT.1.6.9_1;Sobrado;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.7_1;Espinho;;PRT.1.7.1_1;Anta;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.7_1;Espinho;;PRT.1.7.2_1;Espinho;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.7_1;Espinho;;PRT.1.7.3_1;Guetim;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.7_1;Espinho;;PRT.1.7.4_1;Paramos;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.7_1;Espinho;;PRT.1.7.5_1;Silvalde;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.8_1;Estarreja;;PRT.1.8.1_1;Avanca;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.8_1;Estarreja;;PRT.1.8.2_1;Beduído;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.8_1;Estarreja;;PRT.1.8.3_1;Canelas;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.8_1;Estarreja;;PRT.1.8.4_1;Fermelã;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.8_1;Estarreja;;PRT.1.8.5_1;Pardilhó;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.8_1;Estarreja;;PRT.1.8.6_1;Salreu;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.8_1;Estarreja;;PRT.1.8.7_1;Veiros;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.9_1;Ílhavo;;PRT.1.9.1_1;Gafanha Da Encarnação;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.9_1;Ílhavo;;PRT.1.9.2_1;Gafanha Da Nazaré;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.9_1;Ílhavo;;PRT.1.9.3_1;Gafanha Do Carmo;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.9_1;Ílhavo;;PRT.1.9.4_1;Ílhavo (São Salvador);;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.10_1;Mealhada;;PRT.1.10.1_1;Antes;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.10_1;Mealhada;;PRT.1.10.2_1;Barcouço;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.10_1;Mealhada;;PRT.1.10.3_1;Casal Comba;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.10_1;Mealhada;;PRT.1.10.4_1;Luso;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.10_1;Mealhada;;PRT.1.10.5_1;Mealhada;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.10_1;Mealhada;;PRT.1.10.6_1;Pampilhosa;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.10_1;Mealhada;;PRT.1.10.7_1;Vacariça;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.10_1;Mealhada;;PRT.1.10.8_1;Ventosa Do Bairro;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.11_1;Murtosa;;PRT.1.11.1_1;Bunheiro;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.11_1;Murtosa;;PRT.1.11.2_1;Monte;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.11_1;Murtosa;;PRT.1.11.3_1;Murtosa;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.11_1;Murtosa;;PRT.1.11.4_1;Torreira;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.1_1;Carregosa;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.2_1;Cesar;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.3_1;Fajões;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.4_1;Loureiro;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.5_1;Macinhata Da Seixa;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.6_1;Madail;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.7_1;Nacieira De Sarnes;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.8_1;Nogueira Do Cravo;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.9_1;Oliveira De Azeméis;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.10_1;Ossela;;;Parish;Parish;;
PRT;Portugal;PRT.1_1;Aveiro;;PRT.1.12_1;Oliveira de Azeméis;;PRT.1.12.11_1;Palmaz;;;Parish;Parish;;
